Merge_Parameter_1,Latitude,Longitude,Distance,Depth_m,Bottom_Depth,Cast_Depth_m,Season,Water,Season_Water,Glacier_Name,Environ,Full_Sample_Environ,Specific_Environ,Glacial_Environ,Plume,Station_Name,Station_Number,CTD_ID,Cast_Number,ID,Trace_Metal_ID,sampname,Core_Bag,Chla_ug_L,Delta_DI13C,DIC_Conc_ppm_13C,DIC_Conc_uM,DOC_Conc_uM,TN_Conc_uM,Delta_DO13C,H1,P3,P2,H2,P1,Fmax_Sum,H1_Norm,PD_Norm,P2_Norm,HD_Norm,P1_Norm,Humic,Spring_Protein,Summer_Protein,Protein,Abs_255,SiO4_uM,PO4_uM,NO2_uM,NO3_uM,NH3_uM,Del_H,Del_O,Fraction,Ca_Ion,Mg_Ion,K_Ion,Na_Ion,MSA_Ion,Cl_Ion,Br_Ion,NO3_Ion,SO4_Ion,Notes,File_Name,Depth_m_Rounded,Temp_C,Salinity_PSU,Dis_O2_Conc,Dis_O2_Sat,Chl_A_ug_L,PAR,Turbidity_NTU,Density_R,Density,Station_ID,Day,GPS_Points,Cast_Type,Transect,Glacier,Transect_Point,CTD_Index,Date,Time_Local,Li_ppb_Dissolved,B_ppb_Dissolved,Na_ppb_Dissolved,Mg_ppb_Dissolved,Al_ppb_Dissolved,K_ppb_Dissolved,Ca_ppb_Dissolved,Ti_ppb_Dissolved,V_ppb_Dissolved,Cr_ppb_Dissolved,Fe_ppb_Dissolved,Mn_ppb_Dissolved,Ni_ppb_Dissolved,Cu_ppb_Dissolved,Zn_ppb_Dissolved,As_ppb_Dissolved,Se_ppb_Dissolved,Rb_ppb_Dissolved,Sr_ppb_Dissolved,Y_ppb_Dissolved,Zr_ppb_Dissolved,Mo_ppb_Dissolved,Sb_ppb_Dissolved,Ba_ppb_Dissolved,La_ppb_Dissolved,Ce_ppb_Dissolved,Nd_ppb_Dissolved,Pb_ppb_Dissolved,Th_ppb_Dissolved,U_ppb_Dissolved,Li_ppb_Colloidal,B_ppb_Colloidal,Na_ppb_Colloidal,Mg_ppb_Colloidal,Al_ppb_Colloidal,K_ppb_Colloidal,Ca_ppb_Colloidal,Ti_ppb_Colloidal,V_ppb_Colloidal,Cr_ppb_Colloidal,Fe_ppb_Colloidal,Mn_ppb_Colloidal,Ni_ppb_Colloidal,Cu_ppb_Colloidal,Zn_ppb_Colloidal,As_ppb_Colloidal,Se_ppb_Colloidal,Rb_ppb_Colloidal,Sr_ppb_Colloidal,Y_ppb_Colloidal,Zr_ppb_Colloidal,Mo_ppb_Colloidal,Sb_ppb_Colloidal,Ba_ppb_Colloidal,La_ppb_Colloidal,Ce_ppb_Colloidal,Nd_ppb_Colloidal,Pb_ppb_Colloidal,Th_ppb_Colloidal,U_ppb_Colloidal
VIO_20,75.844282,-82.497119,1.24,15,215,200,Summer,Marine,Summer_Marine,Devon_North,Glaciated,10-100m,10-100m,Marine,Clear,VIO,20,VIO_20_15,2,VIO_20_2,,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,6.99,0.61,0.04,2.15,0.14,-15.2,-2.02,0.057133082,NA,NA,NA,NA,NA,NA,NA,NA,NA,"non-glacited section 20%wire angle, clear water",VIO20-1.csv,16,-0.14943,31.944,344.52,94.289,9.8209,3.8955,2.3399,1025.773911,25.651,VIO20,Day 7,71,downcast,Belcher_to_Sverdrup,Belcher,4,VIO20-1.csv.16,2008-03-19,16:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_20a,75.825414,-82.595972,1,5,NA,NA,Summer,Marine,Summer_Marine,Devon_North,Glaciated,Surface,Surface,Marine,Clear,VIO,20a,VIO_20a_5,2,VIO_20a_2,,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,7.15,0.5,0.03,1.09,0.05,-19.1,-2.48,0.072870339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_21,75.81381,-82.774358,2,4,39,20,Summer,Marine,Summer_Marine,Devon_North,Glaciated,Surface,Surface,Marine,Clear,VIO,21,VIO_21_4,2,VIO_21_2,,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,4.81,0.38,0.02,1.11,2.39,-22.2,-2.91,0.087581252,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in front of small LT glacer, 2 km from coast",VIO21-1.csv,5,1.1035,30.659,376.08,106,5.5518,12.904,3.7007,1024.623985,24.554,VIO21,Day 7,75,downcast,Belcher_to_Sverdrup,Belcher,6,VIO21-1.csv.5,2008-03-19,18:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_2,76.54566667,-81.23375,0.55,5,18,5,Summer,Marine,Summer_Marine,Fram_Fiord,Land-terminating,Surface,Surface,Marine,Clear,VIO,2,VIO_2_5,1,VIO_2_5,,NA,5,NA,2.65,9.19,1668.75844,24.02640009,1.968623766,-23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,1.33,0.13,0,0,1.05,-29.3,-3.9,0.121450564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO2-1.csv,5,0.56125,26.214,367.27,98.352,0.88784,15.736,2.0458,1021.218293,21.143,VIO2,Day 3,NA,downcast,Fram_Fiord,Fram_Fiord,NA,VIO2-1.csv.6,7/30/19,11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_2,76.54566667,-81.23375,0.55,10,18,10,Summer,Marine,Summer_Marine,Fram_Fiord,Land-terminating,10-100m,10-100m,Marine,Clear,VIO,2,VIO_2_10,1,VIO_2_10,,NA,14,0.3362,NA,NA,1463.040867,68.65933082,4.474038528,-24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,1,0.2,0,0.02,0.08,-28.4,-3.74,0.115976736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VIO2-1.csv,10,0.65167,27.851,369.87,100.16,0.8473,6.8124,2.305,1022.680293,22.581,VIO2,Day 3,NA,downcast,Fram_Fiord,Fram_Fiord,NA,VIO2-1.csv.11,7/30/19,11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_43,76.651862,-83.353041,11.63056,27,89,80,Summer,Marine,Summer_Marine,Grise_Fiord,Unglaciated,10-100m,10-100m,Marine,Clear,VIO,43,VIO_43_27,2,VIO_43_2,,O2I_SW_002_Sample0036,103,0.7596,4.88,9.53,1917.990402,53.12292238,4.378539705,-22.7,0.316391155,0.167718391,0.226978148,0.070128465,0.059999988,0.841216146,0.376111605,0.199376095,0.269821436,0.083365572,0.071325293,0.459477177,0.270701388,0.269821436,,0.01167383,3.01,0.39,0.02,0.59,0.67,-17.2,-2.26,0.065343825,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grise Fiord transect pt 1; started where pinch point is; ~6.28 n from head of fiord, too shallow beyond this point; unglaciated fiord",VIO43-1.csv,28,-0.33769,31.145,419.92,113.55,3.6298,4.0474,0.66403,1025.194737,25.013,VIO43,Day 19,175,downcast,Grise_Fiord,Grise,1,VIO43-1.csv.28,8/15/19,10:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_43,76.651582,-83.352653,11.63056,70,89,80,Summer,Marine,Summer_Marine,Grise_Fiord,Unglaciated,10-100m,10-100m,Marine,Clear,VIO,43,VIO_43_70,3,VIO_43_3,,O2I_SW_002_Sample0029,160,0.0448,5.13,9.47,2072.443373,67.32273583,11.22353455,-24.5,0.290500119,0.720534999,0.26114885,0.05698798,0.086200896,1.415372844,0.205246356,0.509077875,0.184508874,0.040263582,0.060903313,0.245509938,0.569981188,0.184508874,,0.010873784,10.4,0.76,0.11,5.31,0.53,-13.6,-1.76,0.048238112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grise Fiord transect pt 1; started where pinch point is; ~6.28 n from head of fiord, too shallow beyond this point; unglaciated fiord",VIO43-1.csv,71,-1.644,32.661,310.3,81.744,0.22256,-0.26202,0.94833,1026.672413,26.281,VIO43,Day 19,175,downcast,Grise_Fiord,Grise,1,VIO43-1.csv.71,8/15/19,10:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_44,76.570241,-83.183774,22,10,200,190,Summer,Marine,Summer_Marine,Grise_Fiord,Unglaciated,10-100m,10-100m,Marine,Clear,VIO,44,VIO_44_10,2,VIO_44_2,,O2I_SW_002_Sample0027,148,0.3299,5.04,8.08,1827.256623,66.28565636,4.237230121,-24,0.2543376,0.314733416,0.257143111,0.066671998,0.083588391,0.976474516,0.26046517,0.322316058,0.263338271,0.068278277,0.085602225,0.328743447,0.407918283,0.263338271,,0.01122509,0.84,0.17,0,0,0.03,-19.4,-2.57,0.075949367,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grise fiord transect pt 2; ~22 km from mouth of fiord; ~6m water visiblity,VIO44-1.csv,11,1.3159,29.874,403.52,112.92,0.44947,85.644,0.71436,1024.010863,23.912,VIO44,Day 19,178,downcast,Grise_Fiord,Grise,2,VIO44-1.csv.11,8/15/19,12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_44,76.57018,-83.18361,22,31,200,190,Summer,Marine,Summer_Marine,Grise_Fiord,Unglaciated,10-100m,10-100m,Marine,Clear,VIO,44,VIO_44_31,3,VIO_44_3,,O2I_SW2_002_Sample0028,152,1.6887,4.89,10.1,1922.569421,74.45948863,4.906455383,-22.8,0.226493079,0.265273992,0.185378444,0.065475061,0.090825381,0.833445957,0.271754968,0.318285775,0.222424072,0.078559456,0.108975729,0.350314424,0.427261504,0.222424072,,0.011668717,3.65,0.49,0.01,0.18,2.01,-16.2,-2.15,0.061580568,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grise fiord transect pt 2; ~22 km from mouth of fiord; ~6m water visiblity,VIO44-1.csv,32,-0.31053,31.229,425.99,115.6,15.443,6.43,0.65782,1025.280934,25.08,VIO44,Day 19,178,downcast,Grise_Fiord,Grise,2,VIO44-1.csv.32,8/15/19,12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_44,76.574786,-83.176711,22,80,200,190,Summer,Marine,Summer_Marine,Grise_Fiord,Unglaciated,10-100m,10-100m,Marine,Clear,VIO,44,VIO_44_80,7,VIO_44_7,,O2I_SW_002_Sample0030,153,0.0328,3.98,10.85,2032.916064,65.26523532,12.58314539,-27.5,0.233079789,0.111808054,0.220638325,0.060869242,0.05174654,0.678141951,0.343703541,0.164874116,0.325357139,0.089758851,0.076306354,0.433462392,0.24118047,0.325357139,,0.011864387,11.07,0.81,0.1,6.01,0.75,-13.2,-1.75,0.047895997,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grise fiord transect pt 2; ~22 km from mouth of fiord; ~6m water visiblity,VIO44-1.csv,81,-1.7013,32.713,309.23,81.398,0.16376,-0.061942,1.2274,1026.765077,26.325,VIO44,Day 19,178,downcast,Grise_Fiord,Grise,2,VIO44-1.csv.81,8/15/19,12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_44,76.57685,-83.173363,22,145,200,190,Summer,Marine,Summer_Marine,Grise_Fiord,Unglaciated,>100m,>100m,Marine,Clear,VIO,44,VIO_44_145,8,VIO_44_8,,O2I_SW_002_Sample0040,157,0.0326,3.77,10.91,2123.742576,67.88543559,17.01117869,-23.8,0.290209495,0.46100111,0.288226309,0.068508459,0.086013594,1.193958967,0.243064881,0.386111351,0.241403865,0.057379241,0.072040662,0.300444122,0.458152013,0.241403865,,0.008831917,18.61,1.17,0.01,11.26,1.82,-7.7,-1.01,0.022579542,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grise fiord transect pt 2; ~22 km from mouth of fiord; ~6m water visiblity,VIO44-1.csv,146,-0.76129,33.443,256.69,69.587,0.18007,-0.17175,0.71082,1027.636894,26.887,VIO44,Day 19,178,downcast,Grise_Fiord,Grise,2,VIO44-1.csv.146,8/15/19,12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_45,76.467866,-83.185172,35,10,357,350,Summer,Marine,Summer_Marine,Grise_Fiord,Unglaciated,10-100m,10-100m,Marine,Clear,VIO,45,VIO_45_10,2,VIO_45_2,,O2I_SW_001_Sample0016,100,0.204,4.54,8.7,1830.124295,64.20629866,4.17077571,-23.9,0.288140106,1.111824126,0.265632942,0.054212946,0.097137667,1.816947787,0.158584693,0.611918589,0.146197345,0.029837371,0.053462002,0.188422064,0.665380591,0.146197345,,0.009651931,0.92,0.25,0,0,0.25,-19.8,-2.63,0.078002053,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Girse Fiord transect pt 3; ~35 km from the head of the fiord; thermal winds had mostly disapated at this station, but still about a 10% wire angle, so put out 365/370 m of line to reach 350m",VIO45-1.csv,11,2.7785,30.04,371.82,107.87,0.22109,59.716,0.65527,1024.045941,23.948,VIO45,Day 19,189,downcast,Grise_Fiord,Grise,3,VIO45-1.csv.11,8/15/19,17:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_45,76.468153,-83.184292,35,35,357,350,Summer,Marine,Summer_Marine,Grise_Fiord,Unglaciated,10-100m,10-100m,Marine,Clear,VIO,45,VIO_45_35,3,VIO_45_3,,O2I_SW_001_Sample0015,104,0.8004,4.85,10.09,1934.320469,85.05805152,5.487663023,-23.8,0.269994569,0.197675223,0.235798068,0.066980624,0.080815503,0.851263987,0.317169026,0.232213774,0.276997584,0.078683728,0.094935888,0.395852754,0.327149662,0.276997584,,0.01024956,1.29,0.42,0,0,0.1,-15.7,-2.03,0.057475197,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Girse Fiord transect pt 3; ~35 km from the head of the fiord; thermal winds had mostly disapated at this station, but still about a 10% wire angle, so put out 365/370 m of line to reach 350m",VIO45-1.csv,36,-0.31815,31.807,389.01,106.45,3.8393,4.2817,0.80579,1025.767377,25.547,VIO45,Day 19,189,downcast,Grise_Fiord,Grise,3,VIO45-1.csv.36,8/15/19,17:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_45,76.469194,-83.179999,35,200,357,350,Summer,Marine,Summer_Marine,Grise_Fiord,Unglaciated,>100m,>100m,Marine,Clear,VIO,45,VIO_45_200,4,VIO_45_4,,O2I_SW2_001_Sample0012,111,0.0281,4.24,10.43,2096.105143,61.71766079,18.20864734,-23.3,0.323388172,0.384814717,0.279769499,0.077782828,0.102444982,1.168200199,0.276825986,0.329408193,0.239487632,0.066583474,0.087694714,0.34340946,0.417102907,0.239487632,,0.007911103,16.83,1.07,0.03,11.59,3.09,-5.2,-0.65,0.010263428,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Girse Fiord transect pt 3; ~35 km from the head of the fiord; thermal winds had mostly disapated at this station, but still about a 10% wire angle, so put out 365/370 m of line to reach 350m",VIO45-1.csv,201,-0.26503,33.963,245.88,67.794,0.12703,-0.20526,0.46002,1028.295559,27.285,VIO45,Day 19,189,downcast,Grise_Fiord,Grise,3,VIO45-1.csv.201,8/15/19,17:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_45,76.470012,-83.177215,35,300,357,350,Summer,Marine,Summer_Marine,Grise_Fiord,Unglaciated,>100m,>100m,Marine,Clear,VIO,45,VIO_45_300,5,VIO_45_5,,O2I_SW_002_Sample0035,134,0.0272,4.26,10.4,2088.796639,75.3162058,17.3560587,-23.8,0.353039501,0.503237034,0.227208442,0.077629035,0.413832123,1.574946135,0.22415973,0.319526505,0.144264262,0.049289962,0.262759541,0.273449692,0.582286046,0.144264262,,0.007027943,11.93,0.57,0.01,7.46,0.32,-4.5,-0.56,0.0071844,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Girse Fiord transect pt 3; ~35 km from the head of the fiord; thermal winds had mostly disapated at this station, but still about a 10% wire angle, so put out 365/370 m of line to reach 350m",VIO45-1.csv,301,-0.098325,34.095,239.56,66.417,0.12811,-0.3123,0.43794,1028.870741,27.384,VIO45,Day 19,189,downcast,Grise_Fiord,Grise,3,VIO45-1.csv.301,8/15/19,17:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_3,76.457531,-81.148655,5.1,5,79,60,Summer,Marine,Summer_Marine,Jakeman,Glaciated,Surface,Surface,Marine,Clear,VIO,3,VIO_3_5,2,VIO_3_2,,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,1.85,0.35,0,0,0.1,-22.7,-3,0.090660281,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jakeman Glacier eastern point on horizontal transect - sea ice cover 0%; DCM was at 27 m,VIO3-1.csv,6,0.92529,28.048,361.64,98.862,0.51017,71.831,3.9151,1022.541801,22.467,VIO3,Day 4,5,downcast,Jakeman,Jakeman,1,VIO3-1.csv.6,7/31/19,9:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_3,76.456754,-81.1487,5.1,22,79,60,Summer,Marine,Summer_Marine,Jakeman,Glaciated,10-100m,10-100m,Marine,Clear,VIO,3,VIO_3_22,3,VIO_3_3,,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,1.42,0.37,0,0.05,0.74,-17.3,-2.29,0.066370168,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jakeman Glacier eastern point on horizontal transect - sea ice cover 0%; DCM was at 27 m,VIO3-1.csv,23,0.11793,30.29,368.41,101.27,3.0908,2.9158,1.546,1024.462804,24.305,VIO3,Day 4,5,downcast,Jakeman,Jakeman,1,VIO3-1.csv.23,7/31/19,9:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_4,76.426182,-81.010647,3.75,5,88,80,Summer,Marine,Summer_Marine,Jakeman,Glaciated,Surface,Surface,Marine,Clear,VIO,4,VIO_4_5,2,VIO_4_2,,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,0.9,0.25,0,0,0,-19.3,-2.55,0.075265139,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jakeman Glacier middle  point on horizontal transect - sea ice cover 0%,VIO4-1.csv,6,0.85875,28.82,363.87,99.832,0.22648,124.94,1.0033,1023.16417,23.09,VIO4,Day 4,8,downcast,Jakeman,Jakeman,2,VIO4-1.csv.6,7/31/19,10:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_4,76.42579,-81.008114,3.75,30,88,80,Summer,Marine,Summer_Marine,Jakeman,Glaciated,10-100m,10-100m,Marine,Clear,VIO,4,VIO_4_30,3,VIO_4_3,,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,2.17,0.4,0,0.57,0.32,-15.7,-2.03,0.057475197,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jakeman Glacier middle  point on horizontal transect - sea ice cover 0%,VIO4-1.csv,31,-0.17588,30.685,369.49,100.27,2.0707,3.0217,1.3635,1024.831233,24.635,VIO4,Day 4,8,downcast,Jakeman,Jakeman,2,VIO4-1.csv.31,7/31/19,10:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_5,76.415126,-80.896996,2.3,5,110,100,Summer,Marine,Summer_Marine,Jakeman,Glaciated,Surface,Surface,Marine,Clear,VIO,5,VIO_5_5,2,VIO_5_2,,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,2.14,0.47,0,0.27,2.79,-20.5,-2.68,0.079712624,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jakeman glacier western point of the horizontal transect- chl max 30 m - sea ice cover 0%,VIO5-1.csv,6,0.7795,28.797,364.33,99.986,0.37227,65.974,3.5288,1023.150254,23.075,VIO5,Day 4,11,downcast,Jakeman,Jakeman,3,VIO5-1.csv.6,7/31/19,11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIO_5,76.414997,-80.89531,2.3,30,110,100,Summer,Marine,Summer_Marine,Jakeman,Glaciated,10-100m,10-100m,Marine,Clear,VIO,5,VIO_5_30,3,VIO_5_3,,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,,NA,1.08,0.32,0,0,0.63,-16.6,-2.19,0.062949025,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jakeman glacier western point of the horizontal transect- chl max 30 m - sea ice cover 0%,VIO5-1.csv,31,0.35823,30.188,369.82,101.15,4.0087,0.13666,1.3729,1024.408302,24.213,VIO5,Day 4,11,downcast,Jakeman,Jakeman,3,VIO5-1.csv.31,7/31/19,11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
